attraction_name,review stars,review text
Toko Aljunied,5,A place where you can find many variety of batiks! Staff is very knowledgeable in every types of batik. Also very helpful. Even got discount. I LIKE!
Toko Aljunied,5,Lovely nonya outfits!
Toko Aljunied,5,"Great place to buy batik in Singapore! Very helpful staff, excellent selection"
Toko Aljunied,5,"The owners are extremely helpful. It was my first time buying and wearing a sarong kebaya, and they patiently walked me through the entire process. They helped me find a matching sarong and kerosang (brooches for fastening the kebaya with) for the kebaya I chose, advised me on fit and colours that would look good on me, and even taught me how to tie my sarong and pin my kerosang. Thank you Mr and Mrs Aljunied!"
Toko Aljunied,5,gorgeous batik prints!
Toko Aljunied,4,Good costumer relations....they know their stuff!!
Emirates First Class Lounge,5,"Very nice lounge with showers, buffet food Nd drinks area. Good selection of mags."
Emirates First Class Lounge,5,Very good
Emirates First Class Lounge,5,"Quiet, maybe coz it is midnight. Good selection of booze at 2 corners, but no bartender. Shower room and WiFi, food is simple and kept replenished..."
Emirates First Class Lounge,5,Very nice lounge! Well staffed and well stocked. Higher quality food than most lounges.
Emirates First Class Lounge,5,"Great food, one of the best lounges I have been in."
Emirates First Class Lounge,4,"A very solid lounge, all in all. Great plane spotting location, ample power points, and a decent amount of space. The buffet is ok, alcohol selection is adequate, but it could use real coffee rather than the typical automated coffee setup. Nothing truly exceptional to make it memorable, but it's a fine place to spend a few minutes before a flight."
Emirates First Class Lounge,5,The usual Emirates lounge experience... I love it.
Emirates First Class Lounge,4,Nice Decent Lounge
Sri Mariamman Temple,5,"Just passed by this temple while walking in Chinatown, but unfortunately did not try to enter. However, I was able to take a peek because the gate was open and it seemed interesting inside.
You are supposed to cover up and remove your footwear before entering whether you’re a visitor or a worshipper.
I am flattered to see this temple with such distinctive design, and will surely visit another time to see it for myself."
Sri Mariamman Temple,5,"many times visit this temple. need to take off your shoes and put on rack but recommend to carry along with you to avoided be stolen (happened to my friends). before join the area need to remove all socks and walk around with your bare foot. casual find cooked food, yellow bread *not sure for name but all tasty. all non-tourist really friendly and love to advise you to make sure you can pay respect correctly. pagoda decorated by god/goddess which give you strong and peaceful vibe."
Sri Mariamman Temple,5,It's very nice Mariamman temple in china town Singapore. Very spacious and looks good.
Sri Mariamman Temple,5,"We visited this Sacred Temple which is situated on South Bridge Road in the heart of Chinatown. It is rather difficult to miss with its ornate tower and it's tall street wall with statues of cows and a lion on top. Before entering the Temple, visitors are asked to remove their shoes. On entering the Temple we were struck by the vibrant coloured pillars and floral hanging decorations.The ceiling has been painted with colourful religious images and figures. Small, colourful, and beautiful worth a visit."
Sri Mariamman Temple,5,"I really liked this temple, it was my first ever visit in hindu and I am very happy I went inside, its beautiful.
Dont forget you need to take your shoes of and be quiet.
There is the wow factor so dont skip it when in Singapore!"
Sri Mariamman Temple,5,Beautiful place that gives you serenity and tranquility. Remember to wear clothes with sleeves and longer pants so that you don’t show too much skin when you visit the temple. This is a show of respect to the religion. The visit is free.
Sri Mariamman Temple,5,"One of the oldest temple and since the day I was born it had been here. Over the years I had continuously taken photographs of it. I had went in to see the interiors. It is classic like most Hindu Temple. Once every year, there will be a celebration with procession and the highlight is walking over the fire. I guess that really challenge the faith in the individual and their commitment to their faith. The same fire walking is also the highlight of Antony Robins's motivational course held in huge auditorium good for thousands of people."
Sri Mariamman Temple,5,An interesting temple to visit both from a cultural and visual sense. Very active with prays and rituals happening at many different locations. Significant from a historical perspective being one of the oldest Singapore Hindu temples.
Sri Mariamman Temple,4,Historical place. Pity did not get to visit the temple but was honoured to be invited to attend a wedding blessing and dinner there.
Sri Mariamman Temple,5,"Even on a rainy day is a nice,  cost effective way to enjoy some sights in Singapore.  I was surprised to see the tower which is vibrant in the cover photo has lightened and tarnished due to pollution,  sun and rain exposure.  Still a must see to walk by and look in."
Sri Mariamman Temple,4,"Singapore’s oldest (1827's) Hindu temple is also one of the most popular temple to its proximity to Chinatown and its colorful exterior. Admission is free, though a donation is requested of those taking photographs. An annual fire-walking ceremony is held here every October or November."
Sri Mariamman Temple,5,"#SriMariammanTemple - Singapore : I love this temple, I got powerful and positive vibes here, very near to Chinatown MRT Station."
Sri Mariamman Temple,5,Great place to visit!
Sri Mariamman Temple,5,"This is a must visit Hindu temple in Singapore, located just around Chinatown area."
Sri Mariamman Temple,3,"Visited the Sri Mariamman Temple back in March before the lockdown. This  Hindu Temple located on Temple street in the heart of Chinatown. The outside is fairly typical South Indian style temple with a gopuram. It wasn’t that busy when I visited, which gave me an opportunity to wander around and take a good look inside. There isn’t much to see and it’s less decorated than say the Sri Veeramakaliamman Temple in Little India."
Sri Mariamman Temple,4,"One of the more relaxed place to visit. As a camera person, come in early hours for a nice backdrop of Singapore skyline. At noon, less opportunities to take great pictures.

They have a dress code here so don't wear shorts or dresses which exposes shoulders as they reserve the right to entry if the dress code isn't matching. Tbh I found them pretty relaxed but you don't want to go back from gate so."
Sri Mariamman Temple,4,Very nice place for an exotic experience of a different region which may not be very popular in some of your cities. Beautiful decorations and special atmosphere with warm welcome by the religious. They may offer you free rice and food at dinner time. You may look apparently special if you're Asian or white among the other religious who are mostly Indians here. Good experience if you're very open-minded to engage in a difference culture.
Sri Mariamman Temple,5,A beautiful and unique temple. A short visit is highly recommended. Just take off your shoes and walk inside
Sri Mariamman Temple,5,"Nice place. China town, temple, pagoda, mosque and great place to walk and have drinks in nice pubs."
Sri Mariamman Temple,4,"Im not familiar with their culture or religious beliefs i just found it interesting to visit because of those printed ceiling, very unique design of the temple. Other than that i would be giving it 5 stars if i know the story behind those relics over the temples entrance door"
Sri Mariamman Temple,4,Ok singaporean checkinf
Sri Mariamman Temple,5,"The Temple was beautiful and worth seeing if you are interested in different religious. When we were there, they were doing prayers and watching it was beautiful."
Sri Mariamman Temple,5,Most culturally interesting temple we visited in Southeast Asia. Architecture and detail is incredible. The nextdoor Chinatown also a special experience. Definitely recommend for any tourist trip to Singapore.
Sri Mariamman Temple,5,"This temple makes impress to me. The gate is so amending, encourage to enter. Inside you will find a lot of interesting wall paintings. What made an impression on me is skyscrapers in background. You have to visit this place in Singapore."
Sri Mariamman Temple,5,Visit during Pooja time you feel pleasant and peaceful...stress free
Sri Mariamman Temple,4,"Hindu temple inside china town, beautifully constructed,have dress code,can't visit wearing shorts,Bermuda or short skirts or bare shoulder."
Sri Mariamman Temple,5,We had a quick stopover and was quite interesting for us as Tamils to visit Singapore and experience authentic tamil hindu temples!
Sri Mariamman Temple,3,Colourful Hindu Temple. Leave footwear at the entrance - don't carry around with you or you'll be told off
Sri Mariamman Temple,5,"Very surprised to find a magnificent Sri Mariamman Temple in the middle of Chinatown. Nevertheless, breathtaking and very beautiful."
Sri Mariamman Temple,5,Beautiful place to visit to get an Indian touch in Singapore
Indian National Army Monument,4,"It's a monument to honour the brave INA soldiers who fought for Indian Freedom,for few they were on wrong side but in the end they had given their life for Indian freedom.Thanks Singapore government for reconstructing this when britishers destroyed it after recapturing of Singapore after war.
Situated at esplanade park,easy to find, Indians visiting Singapore should must visit this place to pay respect to Netaji and brave soldiers."
Indian National Army Monument,5,The Former Indian National Army Monument is a historical site and a demolished war memorial at the Esplanade Park located at Connaught Drive within the downtown of Singapore.
Indian National Army Monument,4,Nice place to relax and take photo with background city view and playground
Indian National Army Monument,5,"The INA memorial marker marks the place where the orignal Indian National Army memorial stood which was constructed on the orders of the great Indian  Leader Subhash Chandra Bose,who was  the leader of the INA,

The orignal monument was destroyed in 1945.

This marker was erected in 1995,and is very close to the merlion statue,you can go walking from there   and reach in 10 -15 mins,

Its a must visit for any patriotic Indian and history enthusiasts who wants to visit the place where once the orignal INA memorial stood."
Indian National Army Monument,5,"Nice installation reminding  people of the sacrifices of the Indian National Army (INA) and the principles of Ittefaq  (Unity) , Itmad (Faith) and Kurbani (Sacrifice )"
Indian National Army Monument,5,Lovely place for those who want to spend some time with history
Indian National Army Monument,5,"As Indian do carry a flower when u visit the place it deserves that respect. Must visit, adjacent to country's war memorial. Use maps to locate it, else it's difficult to find and local folks don't know abt it. Very small memorial but loved it.
- Jai Hind"
Indian National Army Monument,5,The place should be a place of attraction st Singapore.
Masjid Abdul Gafoor,4,"Was built in 1859, this masjid have  special architecture which hold  one of Singapore's national monuments. It has mix mélange of styles – a mix of Southern Indian, Moghul and Europeans influences.  Located in the Central part of Singapore, it has since been redeveloped (re-opened in 1998)."
Masjid Abdul Gafoor,5,"Alhamdullilah. This is a really historic mosque in Little India, a stone’s throw away from Rochor MRT. It is meant primarily for the Tamil community around the area, but what is Islam if not for inclusivity? I highly recommend an experience to perform your prayers here and appreciate the different cultures that make up the beautiful religion.

Parking is the only toughie. If you can’t find streetside parking, there is a dedicated parking lot facility along Dickson Rd."
Masjid Abdul Gafoor,5,"The Abdul Gaffoor Mosque is located in Little India, Singapore. It was constructed in 1907 and major restoration of the building was completed in 2003.

HOW TO GET THERE
Bus Services:
64, 65, 130, 139, 147, 147A, 857,
2N, 4N, 48, 56, 57, 131, 131A, 960, 960E, 980
Nearest MRT Station:
Jalan Besar (DT22), Rochor (DT13), Little India (NE7), Bugis (EW12)

INFORMATION OF THE MOSQUE

Originally built in 1859, this masjid with its unique architecture has earned the distinction as  one of Singapore's national monuments. It has an unabashed mélange of styles – a mix of Southern Indian, Moghul and Europeans influences.  Located in the Central part of Singapore, it has since been redeveloped (re-opened in 1998) with a capacity of 3000 and offers madrasah classes in Tamil besides its usual religious classes.

Type of Mosque : Wakaf"
Masjid Abdul Gafoor,5,"A beautiful masjid. Highly recommend Tamil people to come here for Jumaah. Open for visitors also, but remember to come in decent outfits!"
Masjid Abdul Gafoor,5,"Abdul Gafoor Mosque is one of Singapore's National Treasures. It is gazetted as a protected national monument in 1979.
In the early years up to 1980s, it was called the Dunlop Street Mosque.
It's a very beautiful Mosque though small. Very intricate in its architecture and design. Definitely worth a visit. However part of the mosque is undergoing renovation and you may not get the best photos you want of this place."
Masjid Abdul Gafoor,5,"One of historical mosque located at historical area. If you visit in the specially Ramadan month you will see the beauty of this mosque. Hundreds of fasting people spend their time with zikir and prayer inside mosque. Many muslims company donated Iftar Everyday for the fasting Muslim. Recently they have taken an initiative to do some renovation of this historical mosque like extend ablution area, extend prayer zone etc. A must visit place if you are geographical lover."
Masjid Abdul Gafoor,5,Alhamdulilah very beautiful Masjid which has good architecture. All the facilities available for Masjid. It has guided tour for non Muslims they offer Muslim friendly attire to wear Inside too
Masjid Abdul Gafoor,5,"An interesting mosque blending the Gujarati and Arabic architecture. Went for Friday prayer here, the main prayer hall is air conditioned and has plenty of fans. Preach was delivered in Gujarati/South Indian language."
Seletar Country Club,4,"Had a delicious meal at the Terrace. Enjoy your meals with the vista of the Reservoir, the green and the blossoming trumpet trees"
Seletar Country Club,5,"Beautiful place with a sizeable golf course. Came here for a wedding solemnisation and thought the view was lovely. The only not so good thing is that it’s rather far from  everywhere else. So other than golf, I am not sure why one will come here. But still full marks for the view and the people who work there"
Seletar Country Club,3,"Seletar Terrace
Went for dinner.  The place was packed with diners, since it was s Saturday.  Used to go there every Sunday before the Circuit Breaker period.
First visit after reopening of Phase 3.
They have replaced the tables and chairs with new ones.
Food was fine with large serving, meant for two instead of one.
We finished our main courses at about 8.40pm.  We placed our orders slightly before 8.00pm.  But two of our side orders did not surfaced.  People were seem enjoying their satay and rojak but ours were given a miss.
We waiting until 9.20pm and decided to call it a day.
We request for cancellation of the two side orders."
Seletar Country Club,5,"Great food, nice service, beautiful scenery. Love it"
Seletar Country Club,4,"We played amidst the major renovations going on. Should easily hit 5 stars rating once the renovations are fully completed. Play was very pleasant, and challenge are posed when playing off the various tees. Greens were a little slow. Sand bunkers are strategically placed, guarding the greens. Star of the golf course is a Grey Crowned Crane. Nice F & B at the golfers terrace."
Seletar Country Club,4,love the food here. wadeh and satays r great post-run food. staff are friendly; ambience is quiet and relaxing. good for a chill out session with buddies!
Seletar Country Club,2,The price does not justify for the quality of the food especially for non members. Maybe appealing for members using its facility to grab a quick bite but definitely I wouldn’t travel here to eat. Not worth the effort or money as they serve hawker standard food but charge at least double the price
Seletar Country Club,3,A very nice landscape country club. A nice Chinese  restaurant opened to the public on the second floor.
Shanghai Dolly,5,"Awesome place to party! Great food, drinks and live entertainment. Attractively cheap and hard to beat prices with 50% discounts on food and drinks daily. Very young and vibrant crowd. FOC Free flow alcohol for Ladies every Wednesday! Huge level 1 hall with unobstructed views to a large wide stage. Live band plays Mandarin, English, Korean, Cantonese Pop, retro and top 40s. Very creative and energetic team of artistes performs every night with an elaborate theme event monthly. Great place to hold corporate events too! Level 2 features a restaurant, darts lounge and KTV bar. The lobby area has got 2 pong machines for the enthusiastic beer pong lovers."
Shanghai Dolly,5,"Good place to enjoy live music, both Chinese n Cantonese. The band is good, Full of energy!  The ambience is amazing.
Were there on ladies night, and tables were all taken up.
Recommend to make rsvn beforehand to get the best seats. Highly recommended!"
Shanghai Dolly,4,nice place for chatting with friend or business activities
Shanghai Dolly,4,"Great place to chill. I love the Cantonese room, where there is some live Cantonese music. The bigger stage area is pretty good, depending on the shows available. But different themes for every night there.

A pretty cool place. Mainly full of local Asians rather than tourists due to the cover charge and unique experiences it presents."
Shanghai Dolly,4,It is a nice place with good singers and nice music systems
Shanghai Dolly,5,"Pleasant surprises behind that name. A hidden treasure of good food without burning a hole in your pocket. Take a pick of chilling out in a sports bar, karaoke, or immerse in the high energy of live performances. Wonderful friendly staff too!"
Shanghai Dolly,5,Great entertainment place. Live band performance is of high standards. Good service. Value for money. Secret restaurant on level 2 surprised us with tasty food too.
Shanghai Dolly,5,Very nice place.. very good and happening atmosphere.. always go dolly since many many years before. Service is awesome. Upstair have different kind of entertainment.. serve food and have sport bar.. Super recommended place to go..
Shanghai Dolly,5,"Keyboardist great!
Manager zack is a very fantastic person. He will attend to your needs asap and is very understand when my friend is drunk. He even volunteer to take care of my friend. 10/10 will come back 👍🏻👍🏻"
Shanghai Dolly,5,"An excellent place to entertain and be entertained! The food is delicious, the service is impeccable and the show is marvelous. Cannot wait to have my next visit!"
Shanghai Dolly,5,"Nice place, a mixture of eastern and western music for party and chill out. Beverage pricing, most of their promotion were quite attractive. Cheers!"
Shanghai Dolly,1,"Stay away from this place, overly priced, crowded and no service mentality whatsoever (just horrible and impolite staff).
Me and my friends will never step there ever again, I suggest the same for others."
Shanghai Dolly,4,"Attractive promotions, with a good mix of mature and young crowd. Different spaces that caters to different entertainment needs. Do check it out if you're at Clarke Quay."
Shanghai Dolly,5,"Love going there,  that place cool..
And the ppl nice and friendly..
Love hear them sing too..."
Shanghai Dolly,1,"Went there to celebrate my friends’ Birthday. The dining room was really so squeezy and dimly lit. Service was slow and food was ordinary, nothing to crow about. Although the waiters attended to us at the beginning eg took our orders, they weren’t as attentive as the evening wore on. When it was time to bring out the cakes, the waiter wanted to know which cake was for whom. I pointed to our table and told him that one was for the ‘man in black and the other for the lady in white.’ Almost in a heartbeat, he blurted as he nodded, “Oh, that one huh? King Kong!”  I was too stunned to react. When he and his colleague brought the 2 cakes to the table, they joined in as we sang the birthday song but he had to add “Happy birthday to King Kong!” It was a good thing that my friend has a sense of humour although the expression on his face said otherwise.

So long story short, I recommend Shanghai Dolly as a last resort to anyone but it’s the first and last visit for me."
Shanghai Dolly,5,"Perfect place for a night of music and drinks, the food at Shanghai Dolly is also a highlight. The open singing concept at Wanbao Karaoke Bar also packs a whole load of fun!"
Shanghai Dolly,1,"Went to Shanghai Dolly with friends for a birthday celebration. This place is terrible. We order 2 towers of beer which cost us SGD$310.00 comparing with other pubs i went...Shanghai Dolly beer is very costly.

The Chinese 'LIVE' band performance is Tooooooooooo long........ I can snooze off while waiting for the disco the start. This is terrible. I will not visit this place again. BAD!!!"
Shanghai Dolly,4,The place was well designed where every patrons has a good view of the stage performance. Nice place to chillax and have a beer with your friends after a hard day work.
Shanghai Dolly,5,"One of the best places to chill out or party hard throughout the night, - to the live performances of the talented artistes, or DJ Kzee / DJ Jenzen spinning all night long!"
Shanghai Dolly,5,"Best hidden restaurant that you never know about!! Their must try are like satay, carrot cake, and pig stomach soup! Even my homecook pig stomach soup is no match for theirs!!"
Shanghai Dolly,5,"Great place to chill with good music and food, fall in love with this place ever since i step into it."
Shanghai Dolly,5,Fantastic place to hang out. Elegant with excellent service.
Shanghai Dolly,5,Been there regularly on Friday nights for the past 8 years and still loving it..
Shanghai Dolly,5,Great atmosphere. Great food. Great entertaiment. Great staff.
Shanghai Dolly,5,It's an awesome place for any occasion and the food on level 2 is great as well!!!
Shanghai Dolly,2,Age of clubbers are older compare to other club. Songs played by dj is abit old. Sound system is good and price are reasonable.
Shanghai Dolly,3,The price after happy hour ends is too expensive. Other higher end clubs have cheaper rates.
Shanghai Dolly,4,"Great food at level 2 dolly kitchen. Their Mala, huatiao bee hoon, tomato egg, XO carrot cake and sesame oil chicken is 1 of the best, with the company of music and cosy ambience at a very reasonable price, esp during happy hours."
Shanghai Dolly,4,"Great water hole, established entertainment outlet with canto pop and pop songs live."
Shanghai Dolly,3,"went there on 30sept2017. first time. close to $500 for 2x vsop, to me it's pricey. performance is lacklustre, the singers have dead pan look, although singing and band is ok, albeit some misses. for an entertainment club, it doesn't live up to the hype. would not recommend if looking for a fun place or checking on chio bu."
Shanghai Dolly,4,Nice music. Friendly staff. Good ambience
Shanghai Dolly,1,"A friend suggested we go to Shanghai Dolly last Friday 9th Dec 2016 as they are having this promotion -
""Festive Pints Promotion. $18++ for 3. But when I went there it wasn't a Pint for Tiger Beer. You only get half a pint. Talk about false advertising. In any case as we were already there we decided to stay.  I decided to order an extra set of their 3 Tigers and I was given coupons when I paid for it. So basically they give you 3 coupons for the 3 Beers when you order and after paying for it. Sometime later around 9.15pm I produced my coupon to the Bartender and he suddenly tells me - 'No cannot already. Pass 9pm"". For the record we were seated by the Bar. Right infornt of all the Bartenders. There are no signs. There are no indications that informs patrons about the ""9pm"" cut off time. No announcements from the DJays. Nothing. I asked to speak to the supervisor and I told him it's just 2 Beers and his reply was simply -""you want me to pay from my own pocket ah"". I decided it's a waste of time taking to anyone there over this as I was not going to be getting any help whatsoever. I paid for my drinks and now I can't have them. Isn't this cheating? And also for the record I did write in about this incident to the Shanghai Dolly management and I have yet to receive any reply or response."
Shanghai Dolly,4,"2 levels of entertainment, 2 different crowds. Level 1 for the younger (or young at heart) set, live band belting popular songs ranging from Canto to Kpop between dj sets.  Level 2 for the more mellow, live acoustic band and easy listening.

AND despite what others say, SERVICE IS GOOD - BECAUSE WE TREAT THE STAFF WITH RESPECT.  It is afterall, a club  - lousy drunks with crappy behavior shouldn't expect good service."
Shanghai Dolly,4,Nice place to chill out with live band playing Mandopop and Cantopop songs.
Shanghai Dolly,4,Affordable drinks and food. Good music
Shanghai Dolly,2,A really special atmosphere with a huge space and some live singers in the middle of the club on a massive scene but nothing memorable
Shanghai Dolly,4,Nice ambience for a chill n live music.   Open till early morning n quite crowded on wkend.
Shanghai Dolly,5,Great singing. Love the performance lineup.
Shanghai Dolly,5,Awesome party atmosphere with absolutely insane vibes! Must Go!
Shanghai Dolly,5,"Fantastic live Mandropop, K-Pop Band and Trance music"
Shanghai Dolly,5,Good ambience great live band and music.
Shanghai Dolly,2,Boring place with a lot of empty tables even on a Saturday night. I guess its heyday is over.
Shanghai Dolly,5,Great experience and a must go for any visitors!
Shanghai Dolly,2,Average Songs. Above Average adult crowd.
Shanghai Dolly,4,Nice atmosphere
Shanghai Dolly,3,For older crowd. Mixture of mandarin n english songs. Live singing group as well.
Shanghai Dolly,5,Great place for a mando pop party!
Shanghai Dolly,5,Fabulous Food and Music!
Shanghai Dolly,5,"Great place, great music and very safe!"
Shanghai Dolly,3,Watch out for their ladies' night deal. Only your first drink is free :(
The Single Cask,5,Cozy and hidden gem. Wide range of whiskies that you will be spoiled for choices.
The Single Cask,5,"beautiful place, amazing company, lovely whiskey. worthy to be called a second home."
The Single Cask,5,"The single cask is a fantastic little whisky bar if you're a fan of single malts. The servers are extremely friendly and knowledgeable.

I can't remember the last time a bar in Singapore that had the vibes of cool bars in Europe, Hong Kong, or NYC.

It's not for someone on a budget but it's worth it for the experience."
The Single Cask,5,"I love the passion and excitement that the owners have and that showcases in the expansive selection, great service, how they make the effort to explain all the different whisky's they are bringing to the market. It's not your typical whisky bar where you walk in to get the mainstream whisky labels but if you are open to try something new, niche then let the owners walk you through the selection they have and believe you will walk out with trying something new."
The Single Cask,5,Lovely cozy place for a nice tasting with friend
The Single Cask,5,"I always have a great time here. It’s those one of the kind places that you would be back again and again.

Cosy ambience, delicious whiskies with excellent service, what’s not to like? 👍🏻

Look for:
▫️Brendan & YX for EPIC whisky recommendations
▫️Wei De for interesting cocktails
▫️Darius for food perfection"
The Single Cask,5,"small and intimate, it is like walking into your friend’s home and having him pull a favorite bottle to share. a little expensive, but for the age and quality of the list it is very fair. it is also reflective of singapore’s alcohol tax.

the staff is extremely friendly and knows their stuff.

update march 3, 2021:  this place is just plain, comforting."
The Single Cask,5,Always amazing - if you're lucky - there might be a single malt brownie on the menu! Great team - small space and awesome vibe - incredible whisky selection!
Poppy Fabric,5,"Nice People, good quality and very good service."
Poppy Fabric,5,"I have visited many times here to buy fabric for my suit, They have very good collection."
Poppy Fabric,4,
Poppy Fabric,5,
Xi Yuan Foot Spa,1,"I had visited this place few times and it's always been great with the men and the ladies. Today I was given some lady called Loffa ( not Chinese) and it was a VERY bad experience. She was yawning and didn't even put in any effort to press. She's like touching the toes and not giving a proper massage. Told her to put in more effort (even though I'm already someone who is afraid of pain) , but she was plain lazy. It was more touching then anything. Please do NOT use her if you are allocated her. Waste of money."
Xi Yuan Foot Spa,5,"My wife and I just got a massage from here. They took us right in, gave us a choice of male or female (which we didn’t mind either way). The massage was really good, prices were reasonable and place was clean. Overall had a great experience. FYI - google shows the place a little off from here it actually is - my tip is to take note of the address instead, get on that street then look for the number"
Xi Yuan Foot Spa,3,"I was so disappointed with the service. I came in at almost 9pm and asked for 45 mins of foot  reflexology for me and my friend. The cashier insisted that we could only do the 1 hour one despite having a 45 mins one on the menu. She claimed that they only do 45 mins foot reflexology in the afternoon. They do have different prices for massage deals in the afternoon and non peak periods which are pretty good actually. But there was no mention of 45 mins foot reflexology only in the afternoon. We didn’t make a deal out of it and just agreed for 1 hour foot reflexology.

We were asked to soak our legs in the herbal bath. The water was piping hot. The masseuse did not even bother to ask if the temperature of the water was alright. We had to waddle our feet in and out of the water in an effort to get used to the temperature while also allowing time for the water to cool down. But alas, less than 3 mins later the masseuse came back to take the tub away. Just when we were getting our feet adjusted to the water.

Foot reflexology on the whole was mediocre. The lady gave the impression that she just wanted to get her job over and done with. Reflexology on left and right leg was not consistent. Did not work on my spots at all. She was sulking throughout the 1 hour.

A white guy walked in. He was asked very politely how long would he like for his foot reflexology. Did not insist on him to take the 1 hour one like how the cashier did for me. Double standards, clearly.

The final act that ticked me off to write this review was when she pulled away the towel that she had on my lap during the reflexology. I was wearing a dress and the towel was to cover me. She just pulled it away with force while I was still wearing my shoes. Hello? Why the hurry? She could have waited for me to finish wearing my shoes and then take it back from me after I’ve adjusted my dress. She folded it back and put it together with other neatly folded towels. I’m not sure if it is to reuse on other patrons. But I would hate to think that way during Covid. That towel should go into the wash or be sanitised.

I did see a few other ladies who appeared to be more friendly and cheerful though. I guess it’s your luck on who you will get on that day."
Xi Yuan Foot Spa,5,"Nice place with affordable price. I will be back. A Vietnamese lady massaged me, her skill was very very very super nice. 강추"
Xi Yuan Foot Spa,1,"First time visited Xiyuan and its a horrendous experience.
Went to the Pahang outlet yesterday around 11 plus 12am and got my back and chest injured and seriousdizziness because of a male masseur who doesn’t know how to apply the right technique of massage, all he does was applying brutal force on my body throughout the 60mins of massage. Im very sure he doesn’t even know the right place and point for the massage, resulted in hurting my entire body. And for quite a few times i asked him to reduce his pressure because i was in great pain but i was basically ignored. He kind of like strangling my neck and pressing on the side of my wind pipe and when i asked him to stop, he asked if im in pain. I told him yes and all he could replied was “of course its pain, your shoulder and neck is aching” and he continues.
If my back pain and dizziness persist, i will not hesitate to take legal action."
Xi Yuan Foot Spa,5,"Massage here is superb! One of the best. Wang Ling massaged me, she’s strong and she knows the right points to press. No frills, no hard sell and simple place. Price is worth it."
Xi Yuan Foot Spa,5,"Finally a good and affordable foot massage.
It was between foot massage and reflexology (not painful), I went with a Friend and both our masseuses were qualified. It left us rested.
The salon was peaceful and quiet and clean, the masseuses didn’t speak amongst them.
Affordable price, possibility of combo (to tell before the massage start like 1h foot and 30min body).
Recommended"
Xi Yuan Foot Spa,5,"Great service! My first time here and i will definitely be coming back here again the next time. Staff and friendly, the masseur can see is experienced and know where to press. Price is reasonable too! 👍🏻"
Christian Armani Ladies & Gents Tailors,1,"I usually don't leave reviews, but I felt compelled after the poor service I received. The business model is built around the tourist with a quick turn around so the tailors are not held accountable for the quality of their work. I strongly recommend choosing an alternative tailor in the area; at the very least, it can't be any worse."
Christian Armani Ladies & Gents Tailors,5,"My experience here was simply amazing. Michael has an extensive knowledge on anything and everything to do with suit making and what impressed me the most was his keen eye for detail and recommending exactly what fits you the best.

The workmanship on the suit was absolutely wonderful, it exceeded my expectations on what I imagined it to look like. I highly recommend coming here to get a suit or a shirt tailored to your needs, you definitely will not regret it!

Will definitely come back again (:"
Christian Armani Ladies & Gents Tailors,5,"Good Tailor very fast and efficient, if I could give them a higher rating I would.
Needed a suit for work and my work starts in a week. Very pleased as they made sure the fit was right before giving it to me and it was in time for my new job
THANK YOU!"
Christian Armani Ladies & Gents Tailors,5,"Excellent experience. High quality material, excellent taste and advice, kind reception, good price. They'll make you look good for a reasonable price."
Christian Armani Ladies & Gents Tailors,4,"Nice guys, pleasant and straight forward to deal with. My shirts were reasonably priced and well cut. The fabric selection is very good. As with any tailor, be very clear about what you want, check that they have properly recorded your request. When you receive the shirts, check them carefully at the store to see that they have completed your order as specified. There was a slight mix up in my order there and I am not sure where the process went wrong but they were very good about rectifying the problem while minimizing my inconvenience. I would use them again as the shifts fitted well without further adjustment. I would give them five stars if not the problem that I had, and I suspect I won't have that problem again."
Christian Armani Ladies & Gents Tailors,5,Amazing fitting. Quick delivery. Have been getting my clothes done from here since the last 10 years and have never had any complaint either with the service or the fitting.
Christian Armani Ladies & Gents Tailors,5,Prem was incredibly respecful of my wishes and was not pushy at any point. His attention to detail was so impressive and his suggestons were all on point. I highly recommend Christian Armani Ladies & Gents Tailors.
Christian Armani Ladies & Gents Tailors,5,"Love this place, I am always really well received, fabrics are really good quality, all suits and shirts I have bought are well tailored and comfortable. Unlikely I will buy suits anywhere else. I would put more stars if I could."
Marina South Ferries,5,"We had a last min plan of going to St John island. The person on phone was courteous, knowledgeable and to the point. We reached a touch early, and they got us on an earlier ferry. That saved us an hour.

The ferry was smaller one, but fun. All open, and the crew (an old uncle for driver and one more guy) was chilled out. Back on time again. Enjoyed the trip."
Marina South Ferries,5,"Had a very pleasant trip today to St John’s.
Was delighted that there were staff there to assist and help in the transfers especially in boarding

Had a little chat with the young boy and he was really informative and suggested some things to look out for while waiting for the ferry to arrive

10/10 Would return again with more friends and family"
Marina South Ferries,5,"Had a pleasant day out with my family
We spent most of our time at Lazarus, we were lucky that we could take the blue boats which are faster and they could drop us directly at lazarus as  compared to taking the normal ferry which drops us at St. john’s

The staff(a boy and girl) was really helpful at the jetty and they helped made sure we boarded the correct boat on time

Thank you so much Marina South Ferries"
