attraction_name,review stars,review text
Gardens by the Bay,5,It’s take about an hour each to visit the Flower Dome and Cloud Forest. Another hour or more to walk around the open park and have lunch/dinner. Be prepared to spend 3-4 hours when visiting Garden by the Bay.
Gardens by the Bay,4,One of the most iconic park in Singapore! A great place to view the beautiful cityscape of Marina bay and to take some awesome photos!
Gardens by the Bay,5,"Dale Chihuly-Glass in Bloom
If you are unable to travel overseas to view this awesome glass exhibit, you should try to find time to go to Gardens by the Bay to take a look. It is not free though. Take a look at some of the pictures that I have taken. If you think it is worth your time (and FB or Instagram), why not drop by and be mesmerised 😊"
Gardens by the Bay,5,First time going up to Supertree Observatory. Love the view 50m above ground!
Gardens by the Bay,5,"One of my favourite places in Singapore, and really pretty too. Great place for picnics, dates, or just walking around, since the garden is really big.

The garden is very clean, and staff are helpful and friendly. Its great to see how the staff enforce COVID19 measures too, and they take it very seriously.

Tickets are worth the price, and overall the experience is really great! a must visit! however, do take note that its really crowded on weekends (like VERY) so try to go on weekdays instead to avoid the crowd 😊"
Gardens by the Bay,3,the Dale Chihuly glass artwork is good but not worth the entry fee...
Gardens by the Bay,5,One of my favorite place to visit.
Gardens by the Bay,5,"Amazing statue of a sleeping baby boy.. the extraordinary facts is that whole body weight on his one hand  only..
This statue located in gardens by the bay, Singapore..

this is unavailable effort of balancing
If you notice you can see the whole body weight is other side but still very well balanced on the hand only..
Made from white printed bronze, stainless steel.. statue name is planet..
Statue giving a great msg so can read discription pic...Gardens by the Bay tonigh before the crowd comes back."
Gardens by the Bay,5,"This place is as beautiful as what is known. suitable for people who like trees there are many kinds of plants and should prepare a camera to take pictures ,there are many places to take pictures  bring comfortable shoes  this place is big ,should have a map for travel around this place and the place I like most is Cloud Walk because looking out over the Marina Bay. during the night there were lights on the giant trees. I recommend this place."
Gardens by the Bay,4,Just to share what to expect. Lots more in fact. Worth the trip. Enjoy!!
Gardens by the Bay,5,Wonderful place with a wonderful atmosphere which makes you feel like you are overseas.
Gardens by the Bay,5,"Wonderful idea and really appreciate this great creative design.  Suitable to visit with family or friends.  Especially, very beautiful at night time."
Gardens by the Bay,5,"I love the new additions to the Cloud Forest. There is Moth Orchid Display, Glass in Bloom and other sculptures in the conservatory.

The cool waterfall at the entrance is a great welcoming sight especially on a hot and humid day.

The tree top walk and the Lost World are interesting too.

There is also a Secret Garden at the end of the exhibition hall, with exotic flora that makes me marvel at nature's beauty in a different perspective.

I highly recommend all Singaporeans to join as Friends of Gardens and be proud ambassors of our Gardens.

Thank you GBTB for the wonderful experience."
Gardens by the Bay,5,Extremely cool place to visit. I highly recommend first time visitors go to the cloud dome. It’s amazingly cool with a pretty big indoor waterfall!
Gardens by the Bay,5,Beautiful place to know more about flowers & how they grow & the country's they are from
Gardens by the Bay,4,Had visited garden by the bay during hello kitty Sakura blossom...very happy to see my favorite hello kitty at the flowers dome...difference type flowers bloom too...hope to be there at the right occasion...
Gardens by the Bay,5,Great place to do a city run!
Gardens by the Bay,5,Day or night is always beautiful to walk along the canal at Gardens by the bay
Gardens by the Bay,5,Everytime coming everytime different feelings.⛅💚💜🖤💛❤️💙⛅
Gardens by the Bay,5,"The place is beautiful with lots of plants variety to look at. Especially inside the two domes. Remember to check out the pricing online and buy the tickets online first before coming over to collect it. It will be faster this way. One of the dome has the world's tallest indoor waterfall and the place is beautiful. The other dome has various plants at different season.

Remember to check out the maintenance of the indoor waterfall for the day of your visit. I went once and it was closed.

There are other places to look around outside of the domes but usually it's too hot during the day.

There are light and music show at the supertree groves at 8pm and other timings. There are also food places nearby the supertree groves to dine at.

You can go back towards the city with a link bridge towards Marina Bay Sands (the ship like hotel).

Enjoy your day here !"
Gardens by the Bay,5,"Gardens by the Bay is a must stop if you enjoy the outdoors. There are two conservatories that has entrance fee to explore the inside, but if you’re short on time or don’t want to pay, you can visit the outside grounds for free. We found many our favorite photos were from this part of the garden. The super trees light up at night and make for great photo around dusk time."
Gardens by the Bay,4,"Out of this world, amazing place."
Gardens by the Bay,5,"Be ready for an out of the world experience. Reach early to get a good spot and then relax and wait for the show to start. Since this a popular spot in Singapore, it can get crowded. So get there early. The whole show is breathtaking and beautiful. Words can't describe the experience, you just have to go and experience it. Do not miss it any cost."
Gardens by the Bay,5,This place should be a must in your itinerary while visiting Singapore. Beautifully designed and we'll maintained. This place has plethora of flora and is a pleasant escape from the humid weather of Singapore. You can feel the freshness of the environment as soon as you enter the establishment. Beautiful beyond words. This place must be visited to appreciate its beauty. Visit the Super tree area at around 8pm local time to catch the light show. Always check for availability of tickets online as the slots fill up pretty fast and you'll avail some good discounts.
Gardens by the Bay,5,Beautiful skyline we have and this picture was captured from the food court. My baby had a ball as there’s plenty of space to walk around.
Gardens by the Bay,5,I love Gardens by the Bay!!!!😍😍😍😍 When visiting Singapore going to this park is a must!!
Gardens by the Bay,5,"Place well kept, clean and friendly knowledgeable staff to approach for information."
Gardens by the Bay,5,Undoubtedly the best attraction in Singapore. Better to visit in the evening for the lights and cool breeze. Don't forget to bring your camera to capture the moments.
Gardens by the Bay,5,Had a good time visiting here. The best time is to visit during evenings after dark so can experience the beauty of the wonderful lights. Please note the place remains closed when it rains.
Gardens by the Bay,5,"Nice place to visit. Need to book your visiting time, so not too crowded."
Gardens by the Bay,5,"this is a truly the best place in singapore. everything, from super tree grove to cloud forest. everything is beautiful."
Gardens by the Bay,5,"Best place to visit ,for relaxation & enjoying the beautiful flowers and garden"
Gardens by the Bay,5,"Gardens By the Bay has never failed to amaze me of their capability. I have been to their domes and different events. Each time, they amaze me with their creative and bring something new to me. Definitely a place I would go to again! Proud to show this to my foreign friends"
Gardens by the Bay,5,Singapore's iconic landmarks. Public park. No entry fee.
Gardens by the Bay,5,Went during school holidays. Making use of the discovery vouchers. Place was rather crowded but there are time slots where groups of people can enter. The theme now is Japanese and Sakura. There are several torii gates in the design of the garden. There’s also a few hello kitty themed display where people queue to take pictures. It can take awhile while in queue cos everyone wants to take a few photos and different styles. All in all it’s nice to visit especially it’s cooling and can escape from the sun.
Gardens by the Bay,5,Amazing garden with many attractions and places to see. The world renowned Super trees are a joy to experience. Catch the light shows at night.
Gardens by the Bay,5,"Always spectacular, it feels empty in this age of Covid restrictions, but remains a welcoming oasis in the middle of high tech Singapore."
Gardens by the Bay,5,"Its a Exotic and Enchanted attractive spot in singapore! We visited there in March 2020 (before covid) that time it was filled with Sakura Matsuri theme🌸. They just brought Japan here❤️❤️ Now the ticket price have gone very less $. Take the Cloud Forest first then take take the Flower Dome. There is also GBB Gift Shop at level 1, and they have a plenty of lot interesting things. You need at least a hour to finish the shop."
Gardens by the Bay,5,"Traffic control with limited visitors each session for River Hong Bao 2021, enable visitors to move around & take nice pictures with less crowd"
Gardens by the Bay,5,"Highly acclaimed and voted by many influential medias and travel portals as one of the best gardens in the world, Gardens by the Bay truly live up to its name. Over the years, it is a must visit for any Singapore traveller, and a venue for numerous events on the yearly calender. Spend a whole day here, even just the selfie or serious photography spots are already dizzying. And if you're a floral, fauna person, the flowers, plants, bugs and birds will keep you super busy. The gardens are segmented into various themed divisions and self tour guide tours are visibly located. Toilets and amenities are plentiful, even if you're hungry, eats and hawkers nearby at Satay by the Bay. Highlights here of course are the Sky trees, the flower dome and the cloud forest. I am not going to spoil the surprise but if you're touring Singapore, spare at least half a day here, at least. And if you're a resident in Singapore, it pays to be a Friend of the Garden yearly patron. Beside the occasional themed events, you can enjoy frequent dome and forest visits, you can also come exercise at the track just by the bay, chill at the sky trees, or enjoy a walk around the park. Curated nature at its best."
Gardens by the Bay,5,"Thousands of flowers with many colors nicely arranged.
Tropical highlands in the Cloud Forest was the worth experience."
Gardens by the Bay,5,Always find it refreshing to visit each time. Never feel tired of the beautiful lightning.
Gardens by the Bay,5,"I was lucky to visit Gardens By the Bay twice and both visits were amazing. They change their themes every now and then. The place was clean, crews were respectful and friendly. Very systematic set up and very safe. Their offerings are very educational on environment. Bring your children and oldies here. They will enjoy and will love it."
Gardens by the Bay,5,Lovely place to visit in Singapore. We couldn't see flowers there since we went late evening to visit gardens by the bay.
Gardens by the Bay,4,"Using the SingapoRediscovers Voucher, I used up $40 of it for a short family trip and I thought  is well worth it. Our first time there as a family, I recommend this place for its cleanliness and magnificent display of a huge selection of exotic plants and flowers. I had chosen to visit the Cloud Forest and Flower Dome, and I must say that the waterfall is a must go to for memorable pictures! It cost $20 per adult fire both comes. Nearby has a Mcdonald, n you can probably take s quick breakfast before going. It took us ard 3 hours to complete both domes, comfortably. :)"
Gardens by the Bay,4,Loving the Sakura Blossoms n Hello Kitty at Flower Dome 🌸
Gardens by the Bay,4,Love the space. Great for picnics and gentle sports. Water cooler near the Meadows was under construction so ended up having to walk about 15 mins to find water at another water cooler.
Gardens by the Bay,5,Impressive! Really a fantastic place.
Gardens by the Bay,5,It was awesome to be back and see more unique flowers and the shakura flowers
Gardens by the Bay,5,"A national garden and premier horticultural attraction for local and international visitors, Gardens by the Bay is a showpiece of horticulture and garden artistry that presents the plant kingdom in a whole new way, entertaining while educating visitors with plants seldom seen in this part of the world"
Gardens by the Bay,4,"Came to the Gardens by the bay for the River Angbao 2021. This edition featured a giant god of fortune lantern with a modern twist to it. Apart from that, there are also lantern display of the 12 zodiac. The River Angbao also feature a temporary exhibition on the history of lion dance, titled, guardian of the fortune. this event will only be tilled 16th Feb, admission is free,

Overall, the attraction is well maintained. I have yet to explored the entire Gardens by the Bay, will be back again."
Gardens by the Bay,5,"Great place to spend your day. Whether it's adults or kids, a great place to be in nature's company. The floral fantasy is a great instagrammable place and the could first don't is amazing too. The outside gardens are amazing too."
Gardens by the Bay,4,Nice beautiful place to scroll around the park's.... With alot of food stalls around... Good to taste all different kinds of foods.... Chinese... Indian... Muslim....n many others too... Nice weather with windy wind.... Hope not on rainy days..... Enjoy all different types of Singapore tastes.... U can do alot of shopping around MBS
Gardens by the Bay,3,Great place to walk and enjoy the views..
Gardens by the Bay,5,"Lovely and big free park. Many different sections to explore the different varieties of trees and plants. Wonderful playground with water play area to keep kids occupied. Can also walk, run or bike to Marina Barrage and East Coast Park nearby."
Gardens by the Bay,5,"Almost all urban cities around the world try to build parks and botanical gardens to give their residents some sense of nature connection but Singapore's visionary ambitious approach takes it a step further. They're not just content with one country style park or two, instead they want to see their whole city surrounded by and located in a lush green tropical forest garden.

Enter Gardens by the Bay which is state of the art, cutting edge, futuristic nature park. The purpose is not just eye candy picnic basket recreational but highly educational too. Their aim is to improve quality of life by making people see that trees, plants, flowers, rain, clouds and us humans are all part of nature and cannot function without one another. And to support, they have provided high tech live visual demonstrations, artificial indoor environment, greenhouse conservatories, glass domes, artistic sculptures, animated movies, supertrees and exotic plants from all over the world.

And it's all built and designed with sustainability in mind. Because you can't create environmental awareness by damaging the ecosystem. The whole complex is energy efficient and self sufficient. Its main distinctive structure the tall super trees are multitasking robots that have many jobs to do. They act as solar panels for indoor lighting,  it's roofs collect rainwater, recycle it to be reused for fountains, waterfalls etc. They also serve as giant lungs for all the forests inside as well as exhaust vents to let the steam out and output minimum waste."
Gardens by the Bay,4,The sakuras are at their last stretch. Go quick if you intend to enjoy them!
Gardens by the Bay,5,I came here many times. Never get bored. My favourite place
Gardens by the Bay,5,"This was the best part of visiting Singapore! Gardens are absolutely stunning and amazing! We decided to go before sunset and enjoy, and after stayed for night light show."
Gardens by the Bay,5,"A romantic and wonderful place for a stroll in the evening. In my recent walk in the morning, I discovered that the water features need urgent maintenance. The filtration system is probably not working well."
Gardens by the Bay,5,Great place to take a walk if you happen to be around the area but some areas do require tickets so be mindful of that when visiting.
Gardens by the Bay,5,"I am really excited to watching so such amazing lanterns here within Chinese Medium-Autumn Festival this year. Full of Chinese atmosphere and culture, it is really so good for me foreigner whom can't back hometown to reunion with my family!! I am very appreciate it!!"
Gardens by the Bay,3,Took a recent stroll in the gardens near the Super  Trees in the evening. Got Gobbled up by Mosquitos! Please wear mosquito repellant or mosquito patch.
Gardens by the Bay,5,"A great place for photo and flower enthusiasts. A happy place 😊🌹🌹🌹
Enjoy the free gardens. Lots to explore."
Gardens by the Bay,5,Very lovely day!
Gardens by the Bay,5,"Been here many times but always a different experience. Here to soak in the Christmas feeling since cannot travel overseas this year due to the Covid-19 Pandemic.
Especially enjoyed the cool weather & fresh air inside the Flower Dome & Cloud Forest Dome."
Gardens by the Bay,5,The flowers does change according to the theme. Some parts are just static. But nice to see sakura when you cannot travel out. It makes you feel that you are out of the country for a while
Gardens by the Bay,5,"Been there many times and still it is a great place to be with family. Besides the world's largest glass greenhouse Flower Dome and Cloud Forest. After a scenic walk on the walkway linking the Super Trees. Grab a seat  below the SuperTree, lay a picnic mat on the spacious ground below at night for the light show display at the Supertree Grove is a night of awesomeness."
Gardens by the Bay,4,Wonderful experience! Not to be missed!
Gardens by the Bay,5,I loved the evening lights here for mid autumn festival. Got to see lots of pretty lanterns and other decorations. It was a lot of fun.
Gardens by the Bay,4,"interesting tourist city,, be careful using your camera in singapore"
Gardens by the Bay,5,This is a great place to jog or cycle after midnight. Better still if you're doing it during the Ghost Festival or Halloween. Spooky but beautiful as hell. Pun intended.
Gardens by the Bay,5,"Visited Gardens by the bay for the full experience recently. As a Singaporean, I'm amazed and proud about what Singapore has/can achieve! Flower dome was so-so for me, but cloud dome though, really another level ... Feels like youre traveling to another world. Remember to bring a jacket if you're going in the evening though. It's cold!"
Gardens by the Bay,5,Great place for family outing. Nice flowers!
Gardens by the Bay,5,Beautifully decorated scenery and romantic place to visit with family and loved ones. The Christmas lighting were extremely beautiful.
Gardens by the Bay,5,"Morning visit is DA BESTTTT. No one around, free to roam wherever without kids screaming and shouting. Every plant and flower you see is yours for the pic taking. No need to line up whatsoever. Highly recommended to come 830am."
Gardens by the Bay,5,"I finally managed to walk around the surrounding (not the paid gardens) and had so much fun looking at the diverse vegetation, different landscapes and some iconic buildings from afar. It was so beautiful and I finally don’t feel trapped like in the confined areas, not that the imported plants are not worth watching, it’s worth every penny but I prefer natural fresh air."
Gardens by the Bay,5,"River Hongbao...Beautiful festive decorated, well organised...especially at such a pandemic period.
Like the part on the introduction of Lion Dance.
Friendly ambassador around to help and guide along."
Gardens by the Bay,5,Still as clean and nice since it's opening... Well done
Gardens by the Bay,5,Great place to test out ur new camera n skills
Gardens by the Bay,5,"Nice place to stroll after a meal at MBS or Satay by the bay. They have their nightly light shows at 745pm and 845pm, quite enjoyable to watch."
Gardens by the Bay,4,Is dog friendly but becareful with all the cyclists. Somehow more crowded during covid with everyone suddenly getting into biking. Also the field at the gardens by the bay on top of the water treatment plant has a pax limit. So people queued to go up. Skipped that and crossed the marina to go around the otherside. Bring a bottle for there are coolers and toilets to load and unload water.
Gardens by the Bay,5,"Feeling very nice & refresh. Not willing to leave and have the urge to stay in overnight in such a serene environment filled with fresh air .
Will re-visit .😊👍☺️👍💪"
Gardens by the Bay,5,"I visited Garden by the bay with my family and had the best time here.

There are mainly two huge domes which are fully air conditioned, which makes this huge garden one of the biggest man made gardens in world.
It has world's tallest indoor waterfall and that's something great to see as it looks gorgeous inside a dome.

It has thousands of plants and flowers like most people have never seen in daily life and are specially kept here for attraction which gives variety of colors and smell. If you are a garden lover then you must need a whole day to spend time with this garden and fall in love with its beauty.

There are light and music show at the super tree groves at 8pm and other timings.

It’s a place you must visit if you are in Singapore. It’s open all year."
Gardens by the Bay,5,Beautiful attractions and scenic views. Currently hosting the mid-autumn festival 2020 light up (until 4 Oct). Expect long queue on weekends!
Gardens by the Bay,5,A place to go for the flower Dome and cloud Dome. Excellent floral exhibition within the Dome. The super tree is also a highlight. This time I try out the mid autumn illumination.
Gardens by the Bay,5,"A ""must-see"" place in Singapore. Definitely plan for a day-trip here and see and do EVERYTHING!"
Gardens by the Bay,4,Only go if you really like plants and appreciate it. A cooling place with nice sceneries and colour plants. They do change the displays and seasonal flowers at the flower dome but the cloud forest remains the same after many years.
Gardens by the Bay,5,"Great variety of flowers to view. There are sakura viewings now, which is the closest we can get to feel like we’re travelling to Japan 😏"
Gardens by the Bay,5,"This is the part of the garden less visited by most, including ourselves. There is a different auora around this place..so to speak. It gives the vibes of bamboo forest, rustic elegance with clean japanese garden feel, while at the same time, it feels out of Singapore. Simply loved it!"
Gardens by the Bay,4,The flower dome has a lot more interesting items because of the Sukura exhibit this March. The cloud forest is quite bland and hasn't changed much for years.
Gardens by the Bay,5,"One and only of it's kind garden in the world. If you wanna enjoy views from skywalk, better get annual membership including cloud forest and flower dome. It will be worth the cost. 2 free shows at gardens by the bay can be viewed at 7:45 pm and 8:45 pm."
Gardens by the Bay,4,"Celebrate the 1st day of CNY@ Garden by the bay, colorful lighting, wonderful weather,  sea breezing."
Gardens by the Bay,4,"We LOVED the Gardens by the Bay. Aside from all the beautiful displays, wealth of information and nice views of the city, we also enjoyed learning about Singapore's initiative to become a city in a garden. Highly recommended. Definitely buy a ticket to see the Cloud Forest. this was my favourite."
Gardens by the Bay,5,Excellent place. They display show everyday around 7.45 pm. Magnificent display of colours.
Gardens by the Bay,5,Clock in some mileage while enjoying Sakura without the need to travel to Japan
Gardens by the Bay,5,"Beautiful places with daily light show available, managed to catch the show at 8:45pm that last 12mins at it was one the best light show I ever seen."
Gardens by the Bay,5,"Great place to relax. And to be with plants and  plenty of flowers. Transportation is very convenient. Even on a rainy day, there are enough indoor facilities for visitors."
Gardens by the Bay,5,"100% depiction of Singapore. Garden City. Will definitely recommend tourists and locals to visit. Seasonal special event happening that keeps the garden fun and exciting.

While you're at Gardens by the Bay, you can easily walk to MBS, Esplanade and Merlion Park.

Featuring the Sakura 2021 (From Mar 2021) at the Flower Dome."
Gardens by the Bay,5,"I love this place. I was in Singapore for a quick visit and spent most to my time there. Especially if you go at night. Beware that the walkway and the observation decks do close early. And the ticketing booth for both closes even before the last entry. Plan at least one hour before closing to get in one of the attractions. Other than that, plan for a fun time, lots of photo opportunities and some great light shows."
Gardens by the Bay,5,"Pretty domes and great ambience. Can get a little cooling as both are air conditoned. Do bring along a jacket or cardigan. My folks were freezing especially with the rainy weather this season. Overall, good to take a stroll in"
Gardens by the Bay,5,"Family time with my lovely person when we past the year, see u when I see you SG 😚, h+1 in sg I nosebleed haha i think its happen coz l awesome lmao🤣"
Gardens by the Bay,5,Every visit brings joy in seeing the flowers and the refreshing atmosphere at the Flower and Cloud Dome.
Gardens by the Bay,3,"Find it actually to expensive to enter. If you dont buy Both the tickets together, the Cloud Forest is actually 50% cheaper to enter than the Flower side.... and i find it not that good to actually charge a tourist higher Price than a Singaporean. 1 entry , but 2 prices."
Gardens by the Bay,5,"Human genius combines with the wonders of nature to create this unparalleled site.

Located on the edge of the city and overlooking the mouth of the Singapore River, Gardens by the Bay provide a sensational setting.  Stroll along the quiet paths, discover the architectural feats and marvel at the two domes filled with greenery and the ""Supertrees"", created from scratch by man.

Culminating at 50 meters and dominating the whole of the park, the artificial trees are the main attraction of these gardens.  They are lined with several hundred species of orchids, bromeliads, ferns, and tropical flowers.  Last hour visitors will have the chance to witness ""Garden Rhapsody"", a majestic sound and light show.  An elevator nestled in the heart of a tree trunk will propel you to a terrace which will give you a breathtaking view.

The two other top attractions in the park are the Flower Dome and the Cloud Forest.  In the Flower Dome, you will escape the ambient humidity of Singapore for a moment.  Reproducing the temperate climate of the Mediterranean and other regions of the world, this dome is full of surprising plants from all over the world.  Stroll through the baobabs and olive trees, passing by the cactus corner and the Flower Field, an ever-changing space.  The Cloud Forest offers a whole new universe.  Although also temperate, this dome reproduces a humid and tropical mountain climate and is home to the most vertiginous covered waterfall in the world.  Climb to the top before slowly descending down the winding paths lined with carnivorous plants and orchids, then cross the crystal gallery.

Outside, several kilometers of hiking trails crisscross the park, leading to eclectic spaces.  Some themed gardens feature rare tropical species and various sublime flowers.  Embark on a guided tour to discover all their secrets.

Gardens by the Bay are located next to the famous Marina Bay Sands hotel.  Four parking lots, free between 12:00 p.m. and 2:00 p.m., are open to the public.  Outside these hours, their access is chargeable.  To get to Gardens by the Bay by public transport, take a bus or metro and get off at Bayfront station, located at the Dragonfly Bridge.  The Gardens by the Bay are open daily.  Access to the terrace and the domes is chargeable."
Gardens by the Bay,5,"Night Led firework show once an hour.
True Beauty."
Gardens by the Bay,5,Beautiful place filled with many plants and trees with names I have never heard from! The place makes jogging feel much more peaceful and exciting as you run across the beautiful fields of flowers and beautiful sceneries
Gardens by the Bay,5,"Just like The Botanical Gardens, this has its own charm."
Gardens by the Bay,5,"The Gardens by the Bay is a nature park spanning 101 hectares (250 acres) in the Central Region of Singapore, adjacent to the Marina Reservoir. The park consists of three waterfront gardens: Bay South Garden (in Marina South), Bay East Garden (in Marina East) and Bay Central Garden (in Downtown Core and Kallang).[2] The largest of the gardens is the Bay South Garden at 54 hectares (130 acres) designed by Grant Associates. Its Flower Dome is the largest glass greenhouse in the world....."
Gardens by the Bay,5,Very quiet on a Friday evening which makes the visit extremely enjoyable. The displays are ever changing depending on the seasons. Well worth the entry fee.
Gardens by the Bay,5,"Beautiful place, the light show is just awesome
If you are a nature lover, you are going to love this place 😊
Sg is love ❤️"
Gardens by the Bay,5,Wanna have feeling.like you are in the future? Just.come.here. it's crazy experience moving you to different dimension. Lights and atmosphere is just perfecr and chilling there in the night with good drink is amazing. Strongly recommend this place.
Gardens by the Bay,5,Beautiful place to visit with plenty of unique and unusual and colourful flowers and CNY decor.
Gardens by the Bay,5,Please go here during 'golden hour' and enjoy the best view of sunset
Gardens by the Bay,5,"Excellent place to spend with the kids and just enjoying family time.. try not to come weekend and during the hot times as your legs will be burning off.. fyi: after the 4 Sept, only 1 parent/care-giver can accompany 1 child.."
Gardens by the Bay,4,"There are lots of different restaurants and places you can go to like starbucks, mcdonalds, and more. Every night there is a light show at 9 pm. The huge trees there all light up into different colours and patterns while soothing music plays. There is also a huge field you can go to during the light show to enjoy it with more space. You can also have fun playing things like frisbee, football or whatever you like. I rate this place a solid 4 stars."
Gardens by the Bay,5,"It's been great to visits again after the lockdown. With lesser people around, me and my family can have more times to enjoys the flowers and the decorations without any rush. 👍"
Gardens by the Bay,5,Wonderful place to spend half a day to improve your photography skills in a cool environment.
Gardens by the Bay,5,"One of the beautiful place in the world. Photographers paradise. If you are in Singapore, a visit to this place is a must."
Gardens by the Bay,5,Fantastic place to go for a walk and just soak up the atmosphere. A lot of picture opportunities and unique backdrops.
Gardens by the Bay,5,Must-See in Singapore. Best to make walk through the park and visit also the Cloud Forest and Flower Dome.
Gardens by the Bay,5,The walks speak for itself. Great place to be close to plants that we may never know and be there in the Highlands
Gardens by the Bay,5,One of the best tourist spot in Singapore. Best to visit during evening so you can have the best view of day and night.
Gardens by the Bay,5,Beautiful massive gardens with different features and impressive architecture. Great to spend a weekend out there.
Gardens by the Bay,5,"Love waking in this area, the biome enclosures  are cool, but walking outside in the free gardens is also fantastic."
Gardens by the Bay,4,"For march 2021 launch is ""HELLO KITTY SAKURA FESTIVAL""  must come and experience the environment of sakura flower  🙂🙂 ."
Gardens by the Bay,5,This is one of the place in garden by the bay Singapore 🇸🇬 this is called a super tree grow and best music 🎶 also lights 💡💡is one of the best places in Singapore 🇸🇬
Gardens by the Bay,5,One of my favorite spot in SG 😍
Gardens by the Bay,5,"The gardens by the bay is a really good place to visit, and a must visit place to visit if u r in Singapore!
The flower themes in the Flower Dome change every once in a while, would highly recommend if u r looking for an Instagram worthy place! 🤣
I never ever get bored of the gardens by the bay even though I've visited lots of times:) there are also food places nearby, such as a cafe outside the souvenir shop and McDonald's:)"
Gardens by the Bay,5,"Such a spectacle in the middle of city, well done Singapore.
The gardens offer such an oasis and invitation to nature in the busiest part of Singapore financial and commercial area.
Both the domes highlight the importance of protecting Mother Nature in a cool and fascinating way.
I would go in the evening when it is cooler, see everything in the light. Then when it is dark enjoy the mesmerising light show."
Gardens by the Bay,5,Went to both Cloud forest and Flower dome and had a pleasant experience there! Directions were clear and there are routes which has a lot of shelter in case of wet weather. Regulations for Covid was well implemented and overall very happy time spent!
Gardens by the Bay,5,Amazing man-made garden
Gardens by the Bay,5,The garden looks picturesque without anyone in sight. Very peaceful and is definitely a place for healing .
Gardens by the Bay,5,"Breathtaking no matter how many times you visit. Cloud Forest is closed to the public currently due to Covid-19 measures, but Flower Dome is still open! Wonderful flowers and succulents, very comfortable as well due to the cool temperatures in the dome."
Gardens by the Bay,5,"One of the best place to unwind, rest and be with nature. Been here so many times on different occasions. Going solo and with friends or families you will still enjoy every part of the place specially at night."
Gardens by the Bay,5,The garden has a natural beauty. It is quite a big park. The lighting show is also really great. The lamps in the water also look really great at night
Gardens by the Bay,4,"What a unique experience, this place is definitely out of this world, one of a kind. Worth a visit. There are a lot of attractions that are probably worth buying the combination passes. We bought a ticket to one attraction which was over quickly and not totally worth the money. Regardless, you can enjoy this place and multiple gardens without spending any money. No shortage of places to take a photo."
Gardens by the Bay,4,Nice place to jog and for children.
Gardens by the Bay,5,A place where everyone can enjoy...
Gardens by the Bay,5,"One of the most modern gardens you will ever visit. Highly recommended to visit the flower dome and cloud forest. If the weather permits, you can stay till the night where the super tree structures light up. It’s really beauty at night and pretty peaceful as well. There is also a large lake and lots of paths you can stroll along.

Nearest mrt: Bayfront
Recommended attire: Long pants or long sleeves for flower dome as the air conditioning is quite strong"
Gardens by the Bay,5,Nice environment to walk and relax in the morning
Gardens by the Bay,5,"Due to Covid, River Hongbao is at GBTB instead of Marina Floating Platform"
Gardens by the Bay,5,Nice place
Gardens by the Bay,5,Spacious and beautiful at night especially with the lanterns lighted up in River Hongbao 2021!
Gardens by the Bay,4,A strategic way of adding a modern greenhouse and a traditional park at the heart of land-scare busy city of Singapore. Truely remarkable.
Gardens by the Bay,5,Nice place 🌸🌻🌼🌳🌴🌿
Gardens by the Bay,5,"Both the Flower Dome and Cloud Forest are quite an amazing work of engineering. There is quite a good collection of unique and interesting plants from the Mediterranean, African and Latin American regions in the Flower Dome. Do set aside at least 45mins for each conservatory to best appreciate and enjoy the displays."
Gardens by the Bay,5,"A favorite destination. Even more special during the holidays with a carousell and the walk of lights this December 2020.
Great for flying kites and picnic too."
Gardens by the Bay,5,"Most favorite place in Singapore!!!!
We can enjoy artificial-natural-beautiful garden
Some object are free cost
It will be more more beautiful at night"
Gardens by the Bay,4,A relaxing and beautiful place to visit on a weekday night when it’s quiet and not teeming with people. Enjoy the soothing music as you stroll through the gardens and admire the beauty of the lighted supertrees and skywalks. Also visit the special events like Christmas wonderland!
Gardens by the Bay,5,"Almost no one around during weekdays.
Enjoyable walk and great place for somewhat nature walk."
Gardens by the Bay,5,"THIS PLACE IS AN ACTUAL GEM. Harmonising the beautiful fauna, and the various interactive wildlife stations, this attraction truly encapsulates the heart of singapore.
One would easily spend the entire day just exploring this massive area, with wondrous sights that would titillate all the senses! If there’s an attraction, in Singapore that would appeal to all in the family, then this would surely be it ! All in all, an amazing and enriching experience at gardens by the Bay!"
Gardens by the Bay,5,"A beautiful, and well planned urban garden. There are many things to see, and places to stop at and just appreciate the architect's balance of nature vs. nurture. There are quite a few spots to catch beautiful pictures, and admire the Singapore cityscape. A brisk walking loop takes just over an hour. Lots of water points and toilets along the way. The children's water play-area is definitely a hit with the younger kids."
Gardens by the Bay,5,Went there for the mid autumn festival decorations. Really beautiful with the backdrop of MBS and the super-trees. A true Singapore icon.
Gardens by the Bay,5,"Very beautiful garden with many interesting plants and animals. It is also located in a prime location as it is only a 5 minutes walk from Bayfront MRT. It also features many art  pieces such as the Airmesh, the Floral clock and the floating baby. This gardeb also leads you directly to the cloud forest and flower dome.

Would recommend if you enjoy taking serene walks in an environment surrounded by flora and fauna."
Gardens by the Bay,5,One of the Beautiful place in Singapore. Full day should be allotted to feel the garden completely. Each and every part has its own speciality. Do check the pictures being shared.
Gardens by the Bay,5,Always end up buying a plant from the gift shop! Great selection of healthy plants. They also teach you how to care for your plants when you bring them home. Great service!
